itemName,itemId,jobName,itemTypeDetail,SkillName,Value(min),(max),(value)
매시브 와이드,b6c19302c245b315f7d29627726eb9db,거너(여),보우건,G-35L 섬광류탄,2,,
매시브 와이드,b6c19302c245b315f7d29627726eb9db,거너(여),보우건,G-18C 빙결류탄,2,,
베테랑 아쳐의 비기,23349ebf4ba0b67c03643330331db18a,거너(남),보우건,오버 차지,2,,
베테랑 아쳐의 비기,23349ebf4ba0b67c03643330331db18a,거너(여),보우건,오버 차지,2,,
빛의 노래,0f119d80312094c60e123d8274afb028,거너(남),보우건,은탄,2,,
빛의 노래,0f119d80312094c60e123d8274afb028,거너(남),보우건,G-35L 섬광류탄,2,,
빛의 노래,0f119d80312094c60e123d8274afb028,거너(여),보우건,은탄,2,,
빛의 노래,0f119d80312094c60e123d8274afb028,거너(여),보우건,G-35L 섬광류탄,2,,
사탄 아데트,b26cb88a568f118298094e1c8c5ffc39,거너(남),보우건,강화탄,2,,
사탄 아데트,b26cb88a568f118298094e1c8c5ffc39,거너(남),보우건,듀얼 플리커,2,,
사탄 아데트,b26cb88a568f118298094e1c8c5ffc39,거너(여),보우건,강화탄,2,,
사탄 아데트,b26cb88a568f118298094e1c8c5ffc39,거너(여),보우건,병기강화,2,,
신비경궁,76512c52201b524207dcf0144921ac29,거너(남),보우건,오버 차지,2,,
신비경궁,76512c52201b524207dcf0144921ac29,거너(여),보우건,오버 차지,2,,
실버 호크,867895e1a6df2d58cd09d185379c0d76,거너(남),보우건,은탄,2,,
실버 호크,867895e1a6df2d58cd09d185379c0d76,거너(남),보우건,라이징샷,2,,
실버 호크,867895e1a6df2d58cd09d185379c0d76,거너(여),보우건,은탄,2,,
실버 호크,867895e1a6df2d58cd09d185379c0d76,거너(여),보우건,라이징샷,2,,
아이언 로즈,8928ba610e225e1b8bd2771ab1dd67cb,거너(남),보우건,M18 클레이모어,2,,
아이언 로즈,8928ba610e225e1b8bd2771ab1dd67cb,거너(여),보우건,M18 클레이모어,2,,
얼로이 보우건,054de2cee345051375b06fd19580c8e1,거너(남),보우건,특성탄,2,,
얼로이 보우건,054de2cee345051375b06fd19580c8e1,거너(여),보우건,특성탄,2,,
윌리엄 텔,6a06ec220d20c7ba61f118fc0f3aff9d,거너(남),보우건,헤드샷,2,,
윌리엄 텔,6a06ec220d20c7ba61f118fc0f3aff9d,거너(남),보우건,네이팜 탄,2,,
윌리엄 텔,6a06ec220d20c7ba61f118fc0f3aff9d,거너(남),보우건,G-14 파열류탄,2,,
윌리엄 텔,6a06ec220d20c7ba61f118fc0f3aff9d,거너(여),보우건,헤드샷,2,,
윌리엄 텔,6a06ec220d20c7ba61f118fc0f3aff9d,거너(여),보우건,네이팜 탄,2,,
윌리엄 텔,6a06ec220d20c7ba61f118fc0f3aff9d,거너(여),보우건,G-14 파열류탄,2,,
임페리얼 위즈덤,aa09a7b990c86e955fd8ca504a187ac5,거너(남),보우건,공중사격,2,,
임페리얼 위즈덤,aa09a7b990c86e955fd8ca504a187ac5,거너(여),보우건,공중사격,2,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(남),보우건,강화탄,2,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(여),보우건,강화탄,2,,
진 : 민병대장의 개조된 활,960d01ae625b26edcd18772ea8e5743c,거너(남),보우건,병기 숙련,2,,
진 : 민병대장의 개조된 활,960d01ae625b26edcd18772ea8e5743c,거너(여),보우건,병기 숙련,2,,
진 : 아이언 로즈,7849b0dd1ccf735b6481b18bc0c91d7e,거너(남),보우건,록 온 서포트,2,,
진 : 아이언 로즈,7849b0dd1ccf735b6481b18bc0c91d7e,거너(여),보우건,록 온 서포트,2,,
카르투체,8e897307841d360a5de86069ba9c8606,거너(남),보우건,은탄,2,,
카르투체,8e897307841d360a5de86069ba9c8606,거너(남),보우건,특성탄,2,,
카르투체,8e897307841d360a5de86069ba9c8606,거너(여),보우건,은탄,2,,
카르투체,8e897307841d360a5de86069ba9c8606,거너(여),보우건,특성탄,2,,
컴뱃 보우건,0499052d2051ebe1c30326d98ed76faf,거너(남),보우건,M-137 개틀링건,2,,
컴뱃 보우건,0499052d2051ebe1c30326d98ed76faf,거너(여),보우건,M-137 개틀링건,2,,
페거수스,fac8870006e1bc2b8cc39a474e2e2151,거너(남),보우건,마하킥,2,,
페거수스,fac8870006e1bc2b8cc39a474e2e2151,거너(남),보우건,오버 차지,2,,
페거수스,fac8870006e1bc2b8cc39a474e2e2151,거너(여),보우건,니들 소배트,2,,
페거수스,fac8870006e1bc2b8cc39a474e2e2151,거너(여),보우건,오버 차지,2,,
필리카토르,23db7850cd6e7896593a6373e33b2bcb,거너(남),보우건,네이팜 탄,2,,
필리카토르,23db7850cd6e7896593a6373e33b2bcb,거너(여),보우건,네이팜 탄,2,,
헬 하보크,dba943b23cf2ba7be1ffbc2c03e73a61,거너(남),보우건,병기 숙련,2,,
헬 하보크,dba943b23cf2ba7be1ffbc2c03e73a61,거너(여),보우건,병기 숙련,2,,
베테랑 아쳐의 비기,23349ebf4ba0b67c03643330331db18a,거너(남),보우건,록 온 서포트,3,,
베테랑 아쳐의 비기,23349ebf4ba0b67c03643330331db18a,거너(여),보우건,록 온 서포트,3,,
폭풍의 역살,9a181e2202747142ba3b9fb3f63124a5,거너(남),보우건,은탄,3,,
폭풍의 역살,9a181e2202747142ba3b9fb3f63124a5,거너(남),보우건,G-35L 섬광류탄,3,,
폭풍의 역살,9a181e2202747142ba3b9fb3f63124a5,거너(남),보우건,병기 숙련,3,,
폭풍의 역살,9a181e2202747142ba3b9fb3f63124a5,거너(여),보우건,은탄,3,,
폭풍의 역살,9a181e2202747142ba3b9fb3f63124a5,거너(여),보우건,G-35L 섬광류탄,3,,
폭풍의 역살,9a181e2202747142ba3b9fb3f63124a5,거너(여),보우건,병기 숙련,3,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(남),보우건,병기 숙련,5,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(남),보우건,특성탄,5,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(남),보우건,은탄,5,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(남),보우건,오버 차지,5,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(여),보우건,병기 숙련,5,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(여),보우건,특성탄,5,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(여),보우건,은탄,5,,
제네럴 보우건,57f302c037b9fa937ea482eed7adeec3,거너(여),보우건,오버 차지,5,,
풋내기 싸움꾼의 보우건,e034dcec6f6a2eb9d4ac756ad58e2802,거너(남),보우건,모든 스킬,30,30,1
풋내기 싸움꾼의 보우건,e034dcec6f6a2eb9d4ac756ad58e2802,거너(여),보우건,모든 스킬,30,30,1
서부 로맨티스트의 보우건,aa02603822b7ef0e37788add109e36e1,거너(남),보우건,모든 스킬,45,70,1
서부 로맨티스트의 보우건,aa02603822b7ef0e37788add109e36e1,거너(여),보우건,모든 스킬,45,70,1
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(여),보조장비,헬터 스켈터,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(여),보조장비,정크 스핀,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(여),보조장비,히든 스팅,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(여),보조장비,블록 버스터,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(여),보조장비,천라지망,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(여),보조장비,베놈 마인,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(남),보조장비,헬터 스켈터,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(남),보조장비,니들 스핀,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(남),보조장비,바늘 투척,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(남),보조장비,블럭 투척,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(남),보조장비,그물 투척,1,,
(구)카르텔의 투척 장갑,d927ad49ad2e468288d27d34731f8d1c,격투가(남),보조장비,베놈 마인,1,,
각성한 자의 깨달음 - 갓파더,ecc8982d516b1da8f03d0c341e68bf03,총검사,보조장비,택티컬 오펜시브,1,,
각성한 자의 깨달음 - 갓파더,ecc8982d516b1da8f03d0c341e68bf03,총검사,보조장비,벽파일섬,1,,
각성한 자의 깨달음 - 그림리퍼,ad50e24a3b9ba49c228bb180245c353e,도적,보조장비,베일드 어택,1,,
각성한 자의 깨달음 - 그림리퍼,ad50e24a3b9ba49c228bb180245c353e,도적,보조장비,페이탈 블리츠,1,,
각성한 자의 깨달음 - 듀란달,97babb5f0039e2725a62c5e3dace988c,마창사,보조장비,쿼드러플 드라이브,1,,
각성한 자의 깨달음 - 듀란달,97babb5f0039e2725a62c5e3dace988c,마창사,보조장비,미스트 플레어,1,,
각성한 자의 깨달음 - 레퀴엠,20405337dc457b824df42402c6f6d425,총검사,보조장비,월광진혼곡,1,,
각성한 자의 깨달음 - 레퀴엠,20405337dc457b824df42402c6f6d425,총검사,보조장비,섬멸,1,,
각성한 자의 깨달음 - 알키오네,a18aa8ea2f58d551463a01e5c848cddf,도적,보조장비,히트 블리드,1,,
각성한 자의 깨달음 - 알키오네,a18aa8ea2f58d551463a01e5c848cddf,도적,보조장비,디스트리뷰션,1,,
각성한 자의 깨달음 - 언터처블,c3114d71206733e6209ce26328359f9d,총검사,보조장비,바이올런트 스매쉬,1,,
각성한 자의 깨달음 - 언터처블,c3114d71206733e6209ce26328359f9d,총검사,보조장비,더 나인 배럴,1,,
각성한 자의 깨달음 - 에레보스,4668f8926b0a3ededd08a742c3a16764,마창사,보조장비,폴링 데스,1,,
각성한 자의 깨달음 - 에레보스,4668f8926b0a3ededd08a742c3a16764,마창사,보조장비,다크 임펄스,1,,
각성한 자의 깨달음 - 워로드,e81d1096aaa3a94fd439b7e1c35c5e57,마창사,보조장비,데들리 매서커,1,,
각성한 자의 깨달음 - 워로드,e81d1096aaa3a94fd439b7e1c35c5e57,마창사,보조장비,버스트 슬래쉬,1,,
각성한 자의 깨달음 - 제노사이더,5fce1a83c7a9a4e36709183b5b8eb4a8,마창사,보조장비,광룡분쇄창,1,,
각성한 자의 깨달음 - 제노사이더,5fce1a83c7a9a4e36709183b5b8eb4a8,마창사,보조장비,데보닝 슬래셔,1,,
각성한 자의 깨달음 - 타나토스,792760315375dfdb0523c8b419b3c064,도적,보조장비,블랙 아라크니아,1,,
각성한 자의 깨달음 - 타나토스,792760315375dfdb0523c8b419b3c064,도적,보조장비,익스큐서너 슬래쉬,1,,
각성한 자의 깨달음 - 패스파인더,474706e1d4fffb06f67454a0a6aea9a6,총검사,보조장비,라이트 브랜디쉬,1,,
각성한 자의 깨달음 - 패스파인더,474706e1d4fffb06f67454a0a6aea9a6,총검사,보조장비,CEAB-2,1,,
강화부 - 도적(스위프트),2d03081a625d458ce6c84d5ddb85f83f,도적,보조장비,다이빙 애로우 강화,1,,
고대 귀족의 서적 - 그래플러(남),cb00b3aeaea00aa3469624814558d40c,격투가(남),보조장비,에어슈타이너 강화,1,,
고대 귀족의 서적 - 그래플러(남),cb00b3aeaea00aa3469624814558d40c,격투가(남),보조장비,와일드 캐넌 스파이크 강화,1,,
고대 귀족의 서적 - 그래플러(여),e54d59098f5b4832fc1795e30663112c,격투가(여),보조장비,에어슈타이너 강화,1,,
고대 귀족의 서적 - 그래플러(여),e54d59098f5b4832fc1795e30663112c,격투가(여),보조장비,와일드 캐넌 스파이크 강화,1,,
고대 귀족의 서적 - 넨마스터(남),8834c6a3ea53251ea4309dd5882e1b8a,격투가(남),보조장비,환영폭쇄 강화,1,,
고대 귀족의 서적 - 넨마스터(남),8834c6a3ea53251ea4309dd5882e1b8a,격투가(남),보조장비,사자후 강화,1,,
고대 귀족의 서적 - 넨마스터(여),037dea485451ed972bba5f87142e2cfe,격투가(여),보조장비,환영폭쇄 강화,1,,
고대 귀족의 서적 - 넨마스터(여),037dea485451ed972bba5f87142e2cfe,격투가(여),보조장비,사자후 강화,1,,
고대 귀족의 서적 - 다크 랜서,28ce410964e63406ccaaaf1683bccd8c,마창사,보조장비,서라운드 브레이크 강화,1,,
고대 귀족의 서적 - 다크 랜서,28ce410964e63406ccaaaf1683bccd8c,마창사,보조장비,스파이럴 러쉬 강화,1,,
고대 귀족의 서적 - 다크템플러,cb94d7eaeb427d7f3e39d36412d838bc,귀검사(여),보조장비,쉐도우 퍼펫 강화,1,,
고대 귀족의 서적 - 다크템플러,cb94d7eaeb427d7f3e39d36412d838bc,귀검사(여),보조장비,데들리 케이프 강화,1,,
고대 귀족의 서적 - 데몬슬레이어,92733e97976a7bee53e6d1afe3635179,귀검사(여),보조장비,사복검 강화,1,,
고대 귀족의 서적 - 데몬슬레이어,92733e97976a7bee53e6d1afe3635179,귀검사(여),보조장비,혈화난무 강화,1,,
고대 귀족의 서적 - 듀얼리스트,b5beb3e8027888ce41dd01ff8343b464,마창사,보조장비,파동연환창 강화,1,,
고대 귀족의 서적 - 듀얼리스트,b5beb3e8027888ce41dd01ff8343b464,마창사,보조장비,메조싸이클론 강화,1,,
고대 귀족의 서적 - 드래고니안 랜서,6de1167b81d0538203d327111d74a5b4,마창사,보조장비,서라운드 브레이크 강화,1,,
고대 귀족의 서적 - 드래고니안 랜서,6de1167b81d0538203d327111d74a5b4,마창사,보조장비,램 펜스 강화,1,,
고대 귀족의 서적 - 드래곤나이트,98a97691c17bb5bdde326e85a986050b,나이트,보조장비,인터셉트 강화,1,,
고대 귀족의 서적 - 드래곤나이트,98a97691c17bb5bdde326e85a986050b,나이트,보조장비,태도 용제무쌍 강화,1,,
고대 귀족의 서적 - 디멘션워커,367cbed03b461a219b0a022ae158b014,마법사(남),보조장비,괴리 : 할리퀸 강화,1,,
고대 귀족의 서적 - 디멘션워커,367cbed03b461a219b0a022ae158b014,마법사(남),보조장비,괴리 : 패러사이트 스웜 강화,1,,
고대 귀족의 서적 - 런처(남),0bea4b19e02ba6be7ac2d38711b10673,거너(남),보조장비,화염 강타 강화,1,,
고대 귀족의 서적 - 런처(남),0bea4b19e02ba6be7ac2d38711b10673,거너(남),보조장비,FM-92 스팅어 강화,1,,
고대 귀족의 서적 - 런처(여),fd9f98f5ffa8b8b0ac6db0116fa6af3d,거너(여),보조장비,화염 강타 강화,1,,
고대 귀족의 서적 - 런처(여),fd9f98f5ffa8b8b0ac6db0116fa6af3d,거너(여),보조장비,FM-92 mk2 랜서 강화,1,,
고대 귀족의 서적 - 레인저(남),8d3b221e709ad17d380b76330a24b2da,거너(남),보조장비,에어레이드 강화,1,,
고대 귀족의 서적 - 레인저(남),8d3b221e709ad17d380b76330a24b2da,거너(남),보조장비,멀티 헤드샷 강화,1,,
고대 귀족의 서적 - 레인저(여),f694994b3f49f29cb6ffd322e3830753,거너(여),보조장비,소닉 스파이크 강화,1,,
고대 귀족의 서적 - 레인저(여),f694994b3f49f29cb6ffd322e3830753,거너(여),보조장비,멀티 헤드샷 강화,1,,
고대 귀족의 서적 - 로그,fab3dca32deb1a2a5ce864bf551eab36,도적,보조장비,체인소 강화,1,,
고대 귀족의 서적 - 로그,fab3dca32deb1a2a5ce864bf551eab36,도적,보조장비,엑셀 스트라이크 강화,1,,
고대 귀족의 서적 - 마도학자 (명),0f1629b55ac3e7df7dc5fc75a26e3840,마법사(여),보조장비,스위트 캔디바 강화,1,,
고대 귀족의 서적 - 마도학자 (명),0f1629b55ac3e7df7dc5fc75a26e3840,마법사(여),보조장비,플로레 컬라이더 강화,1,,
고대 귀족의 서적 - 마도학자 (수),bbc276a3c0659a3bdf8938ec68dba771,마법사(여),보조장비,스위트 캔디바 강화,1,,
고대 귀족의 서적 - 마도학자 (수),bbc276a3c0659a3bdf8938ec68dba771,마법사(여),보조장비,메가 드릴 강화,1,,
고대 귀족의 서적 - 마도학자 (암),fddc34aa57837dcf24d34d98dea8231a,마법사(여),보조장비,스위트 캔디바 강화,1,,
고대 귀족의 서적 - 마도학자 (암),fddc34aa57837dcf24d34d98dea8231a,마법사(여),보조장비,반중력 기동장치 강화,1,,
고대 귀족의 서적 - 마도학자 (화),7cabf60138cdceec8cf003c69c888ca5,마법사(여),보조장비,스위트 캔디바 강화,1,,
고대 귀족의 서적 - 마도학자 (화),7cabf60138cdceec8cf003c69c888ca5,마법사(여),보조장비,성난 불길 가열로 강화,1,,
고대 귀족의 서적 - 무녀,0cb288b4a23bf408cb67196bd6098535,프리스트(여),보조장비,목환자경 강화,1,,
고대 귀족의 서적 - 무녀,0cb288b4a23bf408cb67196bd6098535,프리스트(여),보조장비,심혼흡성부 강화,1,,
고대 귀족의 서적 - 물리/퇴마사,c423f4f4681fae35835d48dd5794fa03,프리스트(남),보조장비,거선풍 강화,1,,
고대 귀족의 서적 - 물리/퇴마사,c423f4f4681fae35835d48dd5794fa03,프리스트(남),보조장비,대회전격 강화,1,,
고대 귀족의 서적 - 미스트리스,c6bb47044f49bfa04b20321ca1f55fab,프리스트(여),보조장비,듀얼 슬래쉬 강화,1,,
고대 귀족의 서적 - 미스트리스,c6bb47044f49bfa04b20321ca1f55fab,프리스트(여),보조장비,그리드 더 러커 강화,1,,
고대 귀족의 서적 - 배틀메이지,bd1e7f4fd529c68023de8fb10d8dcb13,마법사(여),보조장비,오토 체이서 강화,1,,
고대 귀족의 서적 - 배틀메이지,bd1e7f4fd529c68023de8fb10d8dcb13,마법사(여),보조장비,체이서 프레스 강화,1,,
고대 귀족의 서적 - 뱅가드,d910914068350aad9dcc7e4b35e520ce,마창사,보조장비,크레센트 슬래쉬 강화,1,,
고대 귀족의 서적 - 뱅가드,d910914068350aad9dcc7e4b35e520ce,마창사,보조장비,블레이드 스톰 강화,1,,
고대 귀족의 서적 - 버서커,c555930cc561033445dad53d2d3d80f0,귀검사(남),보조장비,블러드러스트 강화,1,,
고대 귀족의 서적 - 버서커,c555930cc561033445dad53d2d3d80f0,귀검사(남),보조장비,블러디 레이브 강화,1,,
고대 귀족의 서적 - 베가본드,4c6891006ea1a3201f9323038db82d57,귀검사(여),보조장비,발화 강화,1,,
고대 귀족의 서적 - 베가본드,4c6891006ea1a3201f9323038db82d57,귀검사(여),보조장비,폭검 강화,1,,
고대 귀족의 서적 - 블러드 메이지,657ac0b789d138812346598c96aa4411,마법사(남),보조장비,오퍼링 강화,1,,
고대 귀족의 서적 - 블러드 메이지,657ac0b789d138812346598c96aa4411,마법사(남),보조장비,소울 스틸 강화,1,,
고대 귀족의 서적 - 빙결사,79a77d4ed849d5b42cd39b882f93fa54,마법사(남),보조장비,아이스 크래쉬 강화,1,,
고대 귀족의 서적 - 빙결사,79a77d4ed849d5b42cd39b882f93fa54,마법사(남),보조장비,블리자드 스톰 강화,1,,
고대 귀족의 서적 - 사령술사,ae64c2c0337335bdd6db9920aa603a88,도적,보조장비,니콜라스 강령 강화,1,,
고대 귀족의 서적 - 사령술사,ae64c2c0337335bdd6db9920aa603a88,도적,보조장비,학살의 발라크르 강령 강화,1,,
고대 귀족의 서적 - 섀도우 댄서,58d1346ad4e8926d8ff5f38a747c0249,도적,보조장비,넥 디바이더 강화,1,,
고대 귀족의 서적 - 섀도우 댄서,58d1346ad4e8926d8ff5f38a747c0249,도적,보조장비,암살 강화,1,,
고대 귀족의 서적 - 소드마스터,bc6a3385db5f97461678010d1490450b,귀검사(여),보조장비,승천 강화,1,,
고대 귀족의 서적 - 소드마스터,bc6a3385db5f97461678010d1490450b,귀검사(여),보조장비,폭명기검 강화,1,,
고대 귀족의 서적 - 소울브링어,4d6bf391921f26d94fbc012a47317508,귀검사(남),보조장비,잔영의 케이가 강화,1,,
고대 귀족의 서적 - 소울브링어,4d6bf391921f26d94fbc012a47317508,귀검사(남),보조장비,흑염의 칼라 강화,1,,
고대 귀족의 서적 - 소환사 (명),c0e8d9c07fe094c5846c06b49962daa2,마법사(여),보조장비,정령소환 : 글레어린 강화,1,,
고대 귀족의 서적 - 소환사 (명),c0e8d9c07fe094c5846c06b49962daa2,마법사(여),보조장비,정령소환 : 정령왕 에체베리아 강화,1,,
